condition,dataset,error_model,error_rate,trial_seed,analysis_name,metric_name,category,baseline_value,perturbed_value,absolute_delta,relative_change,is_near_zero_baseline,null_graph_replicate_id,perturbation_completion_ratio
null,BANC,false_synapses,0.05,1,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.86688726286466,0.8594407615086226,0.0148160419626216,False,1,
null,BANC,false_synapses,0.05,1,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,1,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,1,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,52.94437072702228,2.5211611125854603,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,1,degree_distribution,total_degree_median,secondary_emergent,21.0,22.0,1.0,0.0476190476190476,False,1,
null,BANC,false_synapses,0.05,1,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12712.577512225807,231.3621966955834,0.0185368324194922,False,1,
null,BANC,false_synapses,0.05,1,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,112.7500665730438,1.0307069457606417,0.0092258579819941,False,1,
null,BANC,false_synapses,0.05,1,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,1,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,1,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,1,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,1,connected_components,scc_count,secondary_emergent,16976.0,16954.0,-22.0,-0.0012959472196041,False,1,
null,BANC,false_synapses,0.05,1,connected_components,scc_max_size,secondary_emergent,141287.0,141309.0,22.0,0.000155711424264,False,1,
null,BANC,false_synapses,0.05,1,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.010254106595448,0.0062726918774465,1.5754932157871666,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,edge_count,secondary_emergent,3990039.0,4189541.0,199502.0,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,total_synapses,secondary_emergent,23556214.0,24146324.0,590110.0,0.0250511393723966,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.763477192370238,-0.1402781343320827,-0.0237608312962451,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,weight_variance,secondary_emergent,89.45748753848277,85.66442919317842,-3.7930583453043454,-0.0424006804759931,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.255508046194894,-0.2026887977327458,-0.0214299618708904,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,weight_max,secondary_emergent,913.0,913.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,basic_structure,density,primary_imposed,0.0001593039650148,0.0001672691652618,7.965200247014306e-06,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,in_degree_median,secondary_emergent,9.0,10.0,1.0,0.1111111111111111,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3791.036793797438,63.74019343467853,0.0171009179759064,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.57139590587043,0.5198062430061299,0.0085142130758031,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,2,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,out_degree_median,secondary_emergent,11.0,12.0,1.0,0.0909090909090909,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3464.3121473251326,99.44829771745026,0.0295549247049164,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.85840761798719,0.8509611166311544,0.0146698599568809,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,2,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,52.94437072702228,2.5211611125854603,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,total_degree_median,secondary_emergent,21.0,22.0,1.0,0.0476190476190476,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12710.629261856167,229.41394632594347,0.0183807378148894,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,112.7414265558857,1.0220669286025412,0.0091485211874857,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,2,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,2,connected_components,scc_count,secondary_emergent,16976.0,16955.0,-21.0,-0.0012370405278039,False,1,
null,BANC,false_synapses,0.05,2,connected_components,scc_max_size,secondary_emergent,141287.0,141308.0,21.0,0.000148633632252,False,1,
null,BANC,false_synapses,0.05,2,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0102321471492939,0.0062507324312924,1.5699777275224454,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,edge_count,secondary_emergent,3990039.0,4189541.0,199502.0,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,total_synapses,secondary_emergent,23556214.0,24146819.0,590605.0,0.0250721529359514,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.763595343738133,-0.1401599829641879,-0.0237408183788127,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,weight_variance,secondary_emergent,89.45748753848277,85.66392629777643,-3.793561240706339,-0.042406302089296,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.255480878796975,-0.2027159651306647,-0.0214328342363494,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,weight_max,secondary_emergent,913.0,913.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,basic_structure,density,primary_imposed,0.0001593039650148,0.0001672691652618,7.965200247014306e-06,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,in_degree_median,secondary_emergent,9.0,10.0,1.0,0.1111111111111111,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3791.375801266066,64.07920090330663,0.0171918706166474,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.57414880667102,0.522559143806717,0.0085593044618881,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,3,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,out_degree_median,secondary_emergent,11.0,12.0,1.0,0.0909090909090909,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3464.528661712667,99.66481210498478,0.0296192703656063,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.86024687097963,0.8528003696235942,0.0147015671445502,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,3,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,52.94437072702228,2.5211611125854603,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,total_degree_median,secondary_emergent,21.0,22.0,1.0,0.0476190476190476,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12711.375189495146,230.15987396492164,0.0184405018378728,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,112.74473464200068,1.0253750147175111,0.0091781318666554,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,3,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,3,connected_components,scc_count,secondary_emergent,16976.0,16957.0,-19.0,-0.0011192271442035,False,1,
null,BANC,false_synapses,0.05,3,connected_components,scc_max_size,secondary_emergent,141287.0,141306.0,19.0,0.000134478048228,False,1,
null,BANC,false_synapses,0.05,3,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0102641315599966,0.0062827168419951,1.5780111560819303,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,edge_count,secondary_emergent,3990039.0,4189541.0,199502.0,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,total_synapses,secondary_emergent,23556214.0,24146567.0,590353.0,0.025061455121778,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.763535193950841,-0.1402201327514793,-0.0237510067731419,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,weight_variance,secondary_emergent,89.45748753848277,85.66415945861563,-3.7933280798671376,-0.0424036957022219,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.25549347461364,-0.2027033693140012,-0.0214315025008324,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,weight_max,secondary_emergent,913.0,913.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,basic_structure,density,primary_imposed,0.0001593039650148,0.0001672691652618,7.965200247014306e-06,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,in_degree_median,secondary_emergent,9.0,10.0,1.0,0.1111111111111111,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3790.858557707916,63.56195734515632,0.0170530988435345,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.569948495251445,0.5183588323871433,0.0084905050834809,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,4,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,out_degree_median,secondary_emergent,11.0,12.0,1.0,0.0909090909090909,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3464.6493855756285,99.78553596794607,0.0296551481509661,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.86127237475952,0.8538258734034869,0.0147192459744547,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,4,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,52.94437072702228,2.5211611125854603,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,total_degree_median,secondary_emergent,21.0,22.0,1.0,0.0476190476190476,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12710.684145530076,229.46882999985064,0.0183851351169565,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,112.74166996071185,1.0223103334286918,0.0091506999041107,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,4,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,4,connected_components,scc_count,secondary_emergent,16976.0,16957.0,-19.0,-0.0011192271442035,False,1,
null,BANC,false_synapses,0.05,4,connected_components,scc_max_size,secondary_emergent,141287.0,141306.0,19.0,0.000134478048228,False,1,
null,BANC,false_synapses,0.05,4,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.010217348392103,0.0062359336741015,1.5662607680396985,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,edge_count,secondary_emergent,3990039.0,4189541.0,199502.0,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,total_synapses,secondary_emergent,23556214.0,24146734.0,590520.0,0.02506854454625,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.763575055119404,-0.140180271582917,-0.0237442549403919,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,weight_variance,secondary_emergent,89.45748753848277,85.6636453146052,-3.7938422238775615,-0.0424094430580283,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.255465699499146,-0.202731144428494,-0.0214344391191912,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,weight_max,secondary_emergent,913.0,913.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,basic_structure,density,primary_imposed,0.0001593039650148,0.0001672691652618,7.965200247014306e-06,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,in_degree_median,secondary_emergent,9.0,10.0,1.0,0.1111111111111111,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3790.984513401639,63.68791303887929,0.0170868916180914,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.570971353403536,0.5193816905392339,0.0085072590805142,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,5,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,26.47218536351114,1.26058055629273,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,out_degree_median,secondary_emergent,11.0,12.0,1.0,0.0909090909090909,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3465.05988209406,100.1960324863776,0.0297771431370275,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,58.864759254532416,0.8573127531763802,0.0147793568737134,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,5,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,52.94437072702228,2.5211611125854603,0.0500000125312058,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,total_degree_median,secondary_emergent,21.0,22.0,1.0,0.0476190476190476,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12711.517118701146,230.30180317092163,0.0184518732630435,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,112.7453640674469,1.0260044401637458,0.0091837658538922,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.05,5,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.05,5,connected_components,scc_count,secondary_emergent,16976.0,16954.0,-22.0,-0.0012959472196041,False,1,
null,BANC,false_synapses,0.05,5,connected_components,scc_max_size,secondary_emergent,141287.0,141309.0,22.0,0.000155711424264,False,1,
null,BANC,false_synapses,0.05,5,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0102416947345783,0.0062602800165768,1.5723757658984112,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,edge_count,secondary_emergent,3990039.0,4289292.0,299253.0,0.0750000187968087,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,total_synapses,secondary_emergent,23556214.0,24442244.0,886030.0,0.0376134297302614,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.698433214619103,-0.205322112083218,-0.0347782217793747,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,weight_variance,secondary_emergent,89.45748753848277,83.88573567632503,-5.57175186215774,-0.0622837955264604,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.158915638672791,-0.2992812052548483,-0.0316425223743353,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,weight_max,secondary_emergent,913.0,913.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,basic_structure,density,primary_imposed,0.0001593039650148,0.0001712517653853,1.194780037052146e-05,0.0750000187968088,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,27.102475641657502,1.8908708344390952,0.0750000187968087,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,in_degree_median,secondary_emergent,9.0,10.0,1.0,0.1111111111111111,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3828.860661751043,101.5640613882838,0.0272487199914273,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.87778811294925,0.8261984500849451,0.0135327917691796,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.075,1,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,27.102475641657502,1.8908708344390952,0.0750000187968087,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,out_degree_median,secondary_emergent,11.0,12.0,1.0,0.0909090909090909,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3512.6233085013687,147.75945889368631,0.0439124628804562,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,59.2673882375575,1.259941736201462,0.0217203447521519,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,out_degree_max,secondary_emergent,4782.0,4782.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.075,1,degree_distribution,total_degree_mean,primary_imposed,50.42320961443682,54.20495128331501,3.7817416688781904,0.0750000187968087,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,total_degree_median,secondary_emergent,21.0,23.0,2.0,0.0952380952380952,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,total_degree_variance,secondary_emergent,12481.215315530224,12846.096840683009,364.8815251527849,0.0292344548129673,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,total_degree_std,secondary_emergent,111.71935962728315,113.34062308229564,1.621263455012496,0.0145119293596144,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,total_degree_max,secondary_emergent,9489.0,9489.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,degree_distribution,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.075,1,connected_components,wcc_count,secondary_emergent,4303.0,4303.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,connected_components,wcc_max_size,secondary_emergent,153958.0,153958.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,1,connected_components,scc_count,secondary_emergent,16976.0,16950.0,-26.0,-0.0015315739868049,False,1,
null,BANC,false_synapses,0.075,1,connected_components,scc_max_size,secondary_emergent,141287.0,141313.0,26.0,0.0001840225923121,False,1,
null,BANC,false_synapses,0.075,1,reciprocity,reciprocity,secondary_emergent,0.0039814147180015,0.0136120366717863,0.0096306219537848,2.4188944473031544,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,node_count,secondary_emergent,158262.0,158262.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,edge_count,secondary_emergent,3990039.0,4289292.0,299253.0,0.0750000187968087,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,total_synapses,secondary_emergent,23556214.0,24441066.0,884852.0,0.0375634216941652,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,weight_mean,secondary_emergent,5.903755326702321,5.698158577219737,-0.2055967494825834,-0.0348247408819064,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,weight_median,secondary_emergent,4.0,4.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,weight_variance,secondary_emergent,89.45748753848277,83.88736279453725,-5.570124743945513,-0.062265606795064,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,weight_std,secondary_emergent,9.45819684392764,9.159004465253702,-0.2991923786739381,-0.0316331308822385,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,weight_max,secondary_emergent,913.0,913.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,weight_min,secondary_emergent,1.0,1.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,2,basic_structure,density,primary_imposed,0.0001593039650148,0.0001712517653853,1.194780037052146e-05,0.0750000187968088,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,in_degree_mean,secondary_emergent,25.21160480721841,27.102475641657502,1.8908708344390952,0.0750000187968087,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,in_degree_median,secondary_emergent,9.0,10.0,1.0,0.1111111111111111,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,in_degree_variance,secondary_emergent,3727.29660036276,3828.043864288608,100.74726392584807,0.0270295806124049,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,in_degree_std,secondary_emergent,61.0515896628643,61.871187674786135,0.8195980119218333,0.0134246792990612,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,in_degree_max,secondary_emergent,4707.0,4707.0,0.0,0.0,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,True,1,
null,BANC,false_synapses,0.075,2,degree_distribution,out_degree_mean,secondary_emergent,25.21160480721841,27.102475641657502,1.8908708344390952,0.0750000187968087,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,out_degree_median,secondary_emergent,11.0,12.0,1.0,0.0909090909090909,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,out_degree_variance,secondary_emergent,3364.8638496076824,3512.6854206950725,147.8215710873901,0.0439309219315441,False,1,
null,BANC,false_synapses,0.075,2,degree_distribution,out_degree_std,secondary_emergent,58.00744650135604,59.26791223499502,1.2604657336389875,0.0217293780309657,False,1,
