experiment_id,analysis_name,status,runtime_seconds,metric_node_count,metric_edge_count,metric_total_synapses,metric_weight_mean,metric_weight_median,metric_weight_variance,metric_weight_std,metric_weight_max,metric_weight_min,metric_density,metric_in_degree_mean,metric_in_degree_median,metric_in_degree_variance,metric_in_degree_std,metric_in_degree_max,metric_in_degree_min,metric_out_degree_mean,metric_out_degree_median,metric_out_degree_variance,metric_out_degree_std,metric_out_degree_max,metric_out_degree_min,metric_total_degree_mean,metric_total_degree_median,metric_total_degree_variance,metric_total_degree_std,metric_total_degree_max,metric_total_degree_min,metric_degree_assortativity,metric_wcc_count,metric_wcc_max_size,metric_scc_count,metric_scc_max_size,metric_reciprocity,dataset,error_model,rate,trial
BANC_20260809T062236Z,basic_structure,SUCCESS,1.262734284000544,158262.0,3990039.0,23555735.0,5.903635277750418,4.0,92.68269880586624,9.627185404149348,1060.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,15.0,3
BANC_20260809T062236Z,degree_distribution,SUCCESS,0.1721873159995084,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,15.0,3
BANC_20260809T062236Z,pagerank,SUCCESS,0.6968889580002724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,15.0,3
BANC_20260809T062236Z,assortativity,SUCCESS,0.0204150529998514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,15.0,3
BANC_20260809T062236Z,connected_components,SUCCESS,0.5460601679997126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,15.0,3
BANC_20260809T062236Z,reciprocity,SUCCESS,0.0973409060006815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,15.0,3
BANC_20260809T062532Z,basic_structure,SUCCESS,1.3060873499998706,158262.0,3990039.0,23560406.0,5.9048059429995545,4.0,92.38739587049592,9.611836238227111,1037.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,15.0,4
BANC_20260809T062532Z,degree_distribution,SUCCESS,0.1643889920005676,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,15.0,4
BANC_20260809T062532Z,pagerank,SUCCESS,0.7309409259996755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,15.0,4
BANC_20260809T062532Z,assortativity,SUCCESS,0.0213993970000956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,15.0,4
BANC_20260809T062532Z,connected_components,SUCCESS,0.5754255559995727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,15.0,4
BANC_20260809T062532Z,reciprocity,SUCCESS,0.1006701549995341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,15.0,4
BANC_20260809T062824Z,basic_structure,SUCCESS,1.3175968940004168,158262.0,3990039.0,23552756.0,5.9028886685067485,4.0,92.43589034981756,9.614358551136814,986.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,15.0,5
BANC_20260809T062824Z,degree_distribution,SUCCESS,0.165633951000018,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,15.0,5
BANC_20260809T062824Z,pagerank,SUCCESS,0.7662930369997412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,15.0,5
BANC_20260809T062824Z,assortativity,SUCCESS,0.0211961719996907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,15.0,5
BANC_20260809T062824Z,connected_components,SUCCESS,0.5842893910003113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,15.0,5
BANC_20260809T062824Z,reciprocity,SUCCESS,0.0970901960008632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,15.0,5
BANC_20260809T044958Z,basic_structure,SUCCESS,1.304552190999857,158262.0,3990039.0,23556013.0,5.903704951254863,4.0,89.43723718491876,9.457126264617532,927.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,1
BANC_20260809T044958Z,degree_distribution,SUCCESS,0.1625364050000826,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,1.0,1
BANC_20260809T044958Z,pagerank,SUCCESS,0.9365198469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,1
BANC_20260809T044958Z,assortativity,SUCCESS,0.0194514539998635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,1.0,1
BANC_20260809T044958Z,connected_components,SUCCESS,0.5971090760001516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,1.0,1
BANC_20260809T044958Z,reciprocity,SUCCESS,0.1113904930000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,1.0,1
BANC_20260809T045250Z,basic_structure,SUCCESS,1.309598455000014,158262.0,3990039.0,23556067.0,5.903718484957165,4.0,89.47273418109711,9.45900281113697,917.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,2
BANC_20260809T045250Z,degree_distribution,SUCCESS,0.1648793489998752,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,1.0,2
BANC_20260809T045250Z,pagerank,SUCCESS,0.8196870439996928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,2
BANC_20260809T045250Z,assortativity,SUCCESS,0.0217912250000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,1.0,2
BANC_20260809T045250Z,connected_components,SUCCESS,0.580905943000289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,1.0,2
BANC_20260809T045250Z,reciprocity,SUCCESS,0.0983845160003511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,1.0,2
BANC_20260809T045542Z,basic_structure,SUCCESS,1.3270832890002566,158262.0,3990039.0,23556342.0,5.903787406589259,4.0,89.49451941574766,9.460154301899502,909.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,3
BANC_20260809T045542Z,degree_distribution,SUCCESS,0.1599622290000297,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,1.0,3
BANC_20260809T045542Z,pagerank,SUCCESS,0.7780605140001171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,3
BANC_20260809T045542Z,assortativity,SUCCESS,0.0218760350003321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,1.0,3
BANC_20260809T045542Z,connected_components,SUCCESS,0.5720809909998934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,1.0,3
BANC_20260809T045542Z,reciprocity,SUCCESS,0.0931542130001616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,1.0,3
BANC_20260809T045833Z,basic_structure,SUCCESS,1.3376027780000186,158262.0,3990039.0,23556298.0,5.903776379128124,4.0,89.46998971385916,9.458857738324388,921.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,4
BANC_20260809T045833Z,degree_distribution,SUCCESS,0.1727991949996976,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,1.0,4
BANC_20260809T045833Z,pagerank,SUCCESS,0.7996796500001437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,4
BANC_20260809T045833Z,assortativity,SUCCESS,0.0221919249997881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,1.0,4
BANC_20260809T045833Z,connected_components,SUCCESS,0.584057746000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,1.0,4
BANC_20260809T045833Z,reciprocity,SUCCESS,0.0995091239997236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,1.0,4
BANC_20260809T050124Z,basic_structure,SUCCESS,1.2536010280000482,158262.0,3990039.0,23556155.0,5.9037405398794345,4.0,89.4756211061637,9.459155411883437,908.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,5
BANC_20260809T050124Z,degree_distribution,SUCCESS,0.174373204999938,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,1.0,5
BANC_20260809T050124Z,pagerank,SUCCESS,0.6064045180000903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,1.0,5
BANC_20260809T050124Z,assortativity,SUCCESS,0.0214653079997333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,1.0,5
BANC_20260809T050124Z,connected_components,SUCCESS,0.5574962830000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,1.0,5
BANC_20260809T050124Z,reciprocity,SUCCESS,0.0956814299997859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,1.0,5
BANC_20260809T063130Z,basic_structure,SUCCESS,1.3624270780001098,158262.0,3990039.0,23559448.0,5.90456584509575,4.0,93.8979984932204,9.690097960971311,1189.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,1
BANC_20260809T063130Z,degree_distribution,SUCCESS,0.1627346289997149,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,20.0,1
BANC_20260809T063130Z,pagerank,SUCCESS,0.7573243320002803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,1
BANC_20260809T063130Z,assortativity,SUCCESS,0.0194954709995727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,20.0,1
BANC_20260809T063130Z,connected_components,SUCCESS,0.5509797610002352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,20.0,1
BANC_20260809T063130Z,reciprocity,SUCCESS,0.0947369799996522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,20.0,1
BANC_20260809T063426Z,basic_structure,SUCCESS,1.4087576210004045,158262.0,3990039.0,23563257.0,5.905520472356285,4.0,94.63181748125956,9.727888644575428,1083.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,2
BANC_20260809T063426Z,degree_distribution,SUCCESS,0.1634496659989963,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,20.0,2
BANC_20260809T063426Z,pagerank,SUCCESS,0.7572201130005851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,2
BANC_20260809T063426Z,assortativity,SUCCESS,0.0210729869995702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,20.0,2
BANC_20260809T063426Z,connected_components,SUCCESS,0.5559566960000666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,20.0,2
BANC_20260809T063426Z,reciprocity,SUCCESS,0.0957861320002848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,20.0,2
BANC_20260809T063735Z,basic_structure,SUCCESS,1.3544118850004452,158262.0,3990039.0,23559747.0,5.904640781706645,4.0,94.96311240494371,9.744901867383977,1145.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,3
BANC_20260809T063735Z,degree_distribution,SUCCESS,0.1731298129998322,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,20.0,3
BANC_20260809T063735Z,pagerank,SUCCESS,0.8487758560004295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,3
BANC_20260809T063735Z,assortativity,SUCCESS,0.0224935200003528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,20.0,3
BANC_20260809T063735Z,connected_components,SUCCESS,0.586945069999274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,20.0,3
BANC_20260809T063735Z,reciprocity,SUCCESS,0.0978010469989385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,20.0,3
BANC_20260809T064032Z,basic_structure,SUCCESS,1.3429743309989135,158262.0,3990039.0,23565514.0,5.906086130987692,4.0,94.5797864619879,9.725213954560994,1079.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,4
BANC_20260809T064032Z,degree_distribution,SUCCESS,0.1620974680008657,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,20.0,4
BANC_20260809T064032Z,pagerank,SUCCESS,0.784509598999648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,4
BANC_20260809T064032Z,assortativity,SUCCESS,0.0200156230002903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,20.0,4
BANC_20260809T064032Z,connected_components,SUCCESS,0.5632407690009131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,20.0,4
BANC_20260809T064032Z,reciprocity,SUCCESS,0.0955253449992596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,20.0,4
BANC_20260809T064335Z,basic_structure,SUCCESS,1.297763787999429,158262.0,3990039.0,23555283.0,5.903521995649666,4.0,94.66130173057138,9.72940397612163,1049.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,5
BANC_20260809T064335Z,degree_distribution,SUCCESS,0.1595625099998869,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,20.0,5
BANC_20260809T064335Z,pagerank,SUCCESS,0.7662452969998412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,20.0,5
BANC_20260809T064335Z,assortativity,SUCCESS,0.019875301999491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,20.0,5
BANC_20260809T064335Z,connected_components,SUCCESS,0.5512402990007104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,20.0,5
BANC_20260809T064335Z,reciprocity,SUCCESS,0.0956765110004198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,20.0,5
BANC_20260809T050415Z,basic_structure,SUCCESS,1.3187403289998656,158262.0,3990039.0,23556007.0,5.903703447510162,4.0,89.45012298489476,9.457807514688316,941.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,1
BANC_20260809T050415Z,degree_distribution,SUCCESS,0.1588060610001775,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,2.0,1
BANC_20260809T050415Z,pagerank,SUCCESS,0.6262660649999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,1
BANC_20260809T050415Z,assortativity,SUCCESS,0.0240383039999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,2.0,1
BANC_20260809T050415Z,connected_components,SUCCESS,0.5624609970000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,2.0,1
BANC_20260809T050415Z,reciprocity,SUCCESS,0.0963844220000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,2.0,1
BANC_20260809T050707Z,basic_structure,SUCCESS,1.2678084580002178,158262.0,3990039.0,23556584.0,5.903848057625502,4.0,89.52923550554469,9.461988982531352,920.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,2
BANC_20260809T050707Z,degree_distribution,SUCCESS,0.1619634019998557,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,2.0,2
BANC_20260809T050707Z,pagerank,SUCCESS,0.6273774849996698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,2
BANC_20260809T050707Z,assortativity,SUCCESS,0.0220317839998642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,2.0,2
BANC_20260809T050707Z,connected_components,SUCCESS,0.568668635999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,2.0,2
BANC_20260809T050707Z,reciprocity,SUCCESS,0.0950070730000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,2.0,2
BANC_20260809T050959Z,basic_structure,SUCCESS,1.242232339000111,158262.0,3990039.0,23556744.0,5.903888157484175,4.0,89.56284088188451,9.463764625236855,905.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,3
BANC_20260809T050959Z,degree_distribution,SUCCESS,0.1619106339999234,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,2.0,3
BANC_20260809T050959Z,pagerank,SUCCESS,0.6491410029998406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,3
BANC_20260809T050959Z,assortativity,SUCCESS,0.0204345239999383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,2.0,3
BANC_20260809T050959Z,connected_components,SUCCESS,0.5773902379996798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,2.0,3
BANC_20260809T050959Z,reciprocity,SUCCESS,0.1098330820000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,2.0,3
BANC_20260809T051251Z,basic_structure,SUCCESS,1.5500581220003369,158262.0,3990039.0,23556809.0,5.903904448051761,4.0,89.51388784996693,9.461177931418844,930.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,4
BANC_20260809T051251Z,degree_distribution,SUCCESS,0.1911947970002074,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,2.0,4
BANC_20260809T051251Z,pagerank,SUCCESS,1.0740706440001304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,4
BANC_20260809T051251Z,assortativity,SUCCESS,0.0246066750000863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,2.0,4
BANC_20260809T051251Z,connected_components,SUCCESS,0.7459561589998884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,2.0,4
BANC_20260809T051251Z,reciprocity,SUCCESS,0.1313575449999007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,2.0,4
BANC_20260809T051550Z,basic_structure,SUCCESS,1.294864060999771,158262.0,3990039.0,23555504.0,5.903577383579459,4.0,89.51302915254324,9.461132551261674,903.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,5
BANC_20260809T051550Z,degree_distribution,SUCCESS,0.1712513489997036,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,2.0,5
BANC_20260809T051550Z,pagerank,SUCCESS,0.6807261809999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,2.0,5
BANC_20260809T051550Z,assortativity,SUCCESS,0.0229443069997614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,2.0,5
BANC_20260809T051550Z,connected_components,SUCCESS,0.5856406529997003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,2.0,5
BANC_20260809T051550Z,reciprocity,SUCCESS,0.1047420840000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,2.0,5
BANC_20260809T051849Z,basic_structure,SUCCESS,1.2785164880001505,158262.0,3990039.0,23555848.0,5.903663598275606,4.0,89.4848109594635,9.459641164413346,954.0,1.0,0.0001593039650148,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,3.0,1
BANC_20260809T051849Z,degree_distribution,SUCCESS,0.1601652909998847,,,,,,,,,,,25.21160480721841,9.0,3727.29660036276,61.0515896628643,4707.0,0.0,25.21160480721841,11.0,3364.8638496076824,58.00744650135604,4782.0,0.0,50.42320961443682,21.0,12481.215315530224,111.71935962728315,9489.0,0.0,,,,,,,BANC,synapse_count_measurement,3.0,1
BANC_20260809T051849Z,pagerank,SUCCESS,0.6031394560000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANC,synapse_count_measurement,3.0,1
BANC_20260809T051849Z,assortativity,SUCCESS,0.0208666400003494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0464301869222043,,,,,,BANC,synapse_count_measurement,3.0,1
BANC_20260809T051849Z,connected_components,SUCCESS,0.5448224379997555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,153952.0,18345.0,139405.0,,BANC,synapse_count_measurement,3.0,1
BANC_20260809T051849Z,reciprocity,SUCCESS,0.0934488319999218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299390807959521,BANC,synapse_count_measurement,3.0,1
