rate,analysis,metric,metric_type,baseline_mean,mean,std,ci_lower,ci_upper,preservation_pct,change_pct
1,basic_structure,node_count,preservation,158262.0,158262.0,0.0,158262.0,158262.0,100.0,+0.0000%
1,basic_structure,edge_count,preservation,3990039.0,4029939.0,0.0,4029939.0,4029939.0,99.0099,+1.0000%
1,basic_structure,total_synapses,preservation,23556214.0,23674574.4,279.5063505539722,23674329.401881605,23674819.39811839,99.5001,+0.5025%
1,basic_structure,weight_mean,similarity,5.903755326702321,5.874673140213785,6.935746435703172e-05,5.874612345715806,5.874733934711764,,-0.4926%
1,basic_structure,weight_median,similarity,4.0,4.0,0.0,4.0,4.0,,+0.0000%
1,basic_structure,weight_variance,similarity,89.45748753848277,88.67164323103114,0.00045354515092263346,88.67124568117812,88.67204078088416,,-0.8785%
1,basic_structure,weight_std,similarity,9.45819684392764,9.416562176854523,2.4082299400861797e-05,9.416541067788385,9.41658328592066,,-0.4402%
1,basic_structure,weight_max,similarity,913.0,913.0,0.0,913.0,913.0,,+0.0000%
1,basic_structure,weight_min,similarity,1.0,1.0,0.0,1.0,1.0,,+0.0000%
1,basic_structure,density,preservation,0.00015930396501487044,0.0001608969890941071,0.0,0.0001608969890941071,0.0001608969890941071,99.0099,+1.0000%
1,degree_distribution,in_degree_mean,similarity,25.21160480721841,25.463718391022482,0.0,25.463718391022482,25.463718391022482,,+1.0000%
1,degree_distribution,in_degree_median,similarity,9.0,9.0,0.0,9.0,9.0,,+0.0000%
1,degree_distribution,in_degree_variance,similarity,3727.29660036276,3736.90502060508,0.0878934524499581,3736.8279785971736,3736.9820626129867,,+0.2578%
1,degree_distribution,in_degree_std,similarity,61.05158966286431,61.13023000277055,0.0007188977651476973,61.12959986109603,61.13086014444507,,+0.1288%
1,degree_distribution,in_degree_max,similarity,4707.0,4707.0,0.0,4707.0,4707.0,,+0.0000%
1,degree_distribution,in_degree_min,similarity,0.0,0.0,0.0,0.0,0.0,,—
1,degree_distribution,out_degree_mean,similarity,25.21160480721841,25.463718391022482,0.0,25.463718391022482,25.463718391022482,,+1.0000%
1,degree_distribution,out_degree_median,similarity,11.0,11.0,0.0,11.0,11.0,,+0.0000%
1,degree_distribution,out_degree_variance,similarity,3364.863849607683,3385.4855389859927,0.09881097352385673,3385.3989273489337,3385.5721506230516,,+0.6129%
1,degree_distribution,out_degree_std,similarity,58.007446501356036,58.18492535364469,0.000849109391214208,58.1841810764476,58.18566963084177,,+0.3060%
1,degree_distribution,out_degree_max,similarity,4782.0,4782.0,0.0,4782.0,4782.0,,+0.0000%
1,degree_distribution,out_degree_min,similarity,0.0,0.0,0.0,0.0,0.0,,—
1,degree_distribution,total_degree_mean,similarity,50.42320961443682,50.927436782044964,0.0,50.927436782044964,50.927436782044964,,+1.0000%
1,degree_distribution,total_degree_median,similarity,21.0,21.0,0.0,21.0,21.0,,+0.0000%
1,degree_distribution,total_degree_variance,similarity,12481.215315530224,12510.188006495588,0.10456880581755078,12510.096347895998,12510.279665095177,,+0.2321%
1,degree_distribution,total_degree_std,similarity,111.71935962728317,111.84895174439848,0.00046745671229249153,111.84854200052426,111.84936148827269,,+0.1160%
1,degree_distribution,total_degree_max,similarity,9489.0,9489.0,0.0,9489.0,9489.0,,+0.0000%
1,degree_distribution,total_degree_min,similarity,0.0,0.0,0.0,0.0,0.0,,—
1,assortativity,degree_assortativity,similarity,-0.046430186922204346,-0.04522175859433817,4.4270598603201226e-06,-0.04522563908339912,-0.04521787810527722,,+2.6027%
1,connected_components,wcc_count,change,4306.0,4306.0,0.0,4306.0,4306.0,,+0.0000%
1,connected_components,wcc_max_size,preservation,153952.0,153952.0,0.0,153952.0,153952.0,100.0,+0.0000%
1,connected_components,scc_count,change,18345.0,18341.6,1.51657508881031,18340.270663323307,18342.92933667669,,-0.0185%
1,connected_components,scc_max_size,preservation,139405.0,139407.2,0.8366600265340756,139406.4666351522,139407.93336484782,99.9984,+0.0016%
1,reciprocity,reciprocity,preservation,0.12993908079595212,0.1288871121870579,5.599454565464101e-06,0.12888220404872813,0.12889202032538766,99.1904,-0.8096%
