error_model,error_rate_percent,metric_name,category,real_mean_relative_change,null_mean_relative_change,effect_difference,cohens_d,p_value_adjusted,is_significant
merge_errors,0.5%,density,primary_imposed,0.0014166987256032323,0.0015921207665641197,-0.0001754220409608874,-0.8331271960421658,,False
merge_errors,0.5%,edge_count,secondary_emergent,-0.002300478767250145,-0.00010325713608311447,-0.00219722163116703,-10.473857042366856,0.00015490724285932027,True
merge_errors,0.5%,node_count,secondary_emergent,-0.0018576790385563182,-0.0008466972488658001,-0.001010981789690518,-100.0,0.0,True
merge_errors,0.5%,total_synapses,secondary_emergent,-2.7890729809128074e-05,-3.0565183352469124e-07,-2.7585077975603382e-05,-2.512143334732389,0.028266458056485033,True
merge_errors,0.5%,weight_max,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,weight_mean,secondary_emergent,0.0022778970669969237,0.00010296287510421452,0.002174934191892709,10.48550633380784,0.00015414005470084502,True
merge_errors,0.5%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,weight_std,secondary_emergent,0.003330420997305512,0.00010057125114551339,0.0032298497461599987,6.100614190241561,0.0012580923487515354,True
merge_errors,0.5%,weight_variance,secondary_emergent,0.006672381165593755,0.0002011536241415,0.006471227541452255,6.0918607379830965,0.001261299062720964,True
merge_errors,0.5%,scc_count,secondary_emergent,-0.00015263014445352955,0.0,-0.00015263014445352955,-3.037026409461186,0.015196455267569036,True
merge_errors,0.5%,scc_max_size,secondary_emergent,-0.002087443061583157,-0.0009484241296085002,-0.0011390189319746568,-142.02156268027954,1.4693523152718344e-08,True
merge_errors,0.5%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,wcc_max_size,secondary_emergent,-0.0019096861359384743,-0.0008703672430143,-0.0010393188929241743,-100.0,0.0,True
merge_errors,0.5%,in_degree_max,secondary_emergent,-0.0039940514127894625,-0.00097726789887396,-0.0030167835139155025,-1.700263525853503,0.07947408496892669,False
merge_errors,0.5%,in_degree_mean,secondary_emergent,-0.000443623839401343,0.00074407011490188,-0.001187693954303223,-5.651119838430285,0.0015250785015971816,True
merge_errors,0.5%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,in_degree_std,secondary_emergent,-0.0017244914254805413,0.00570843562667094,-0.007432927052151482,-2.879730115300402,0.01664479356622897,True
merge_errors,0.5%,in_degree_variance,secondary_emergent,-0.0034458175678791837,0.01145992556139428,-0.014905743129273463,-2.864783912569714,0.01693608379832699,True
merge_errors,0.5%,out_degree_max,secondary_emergent,-0.003847762442492681,-0.00100376411543282,-0.0028439983270598613,-1.625510908694805,0.0933357456261635,False
merge_errors,0.5%,out_degree_mean,secondary_emergent,-0.000443623839401343,0.00074407011490188,-0.001187693954303223,-5.651119838430285,0.0015250785015971816,True
merge_errors,0.5%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,out_degree_std,secondary_emergent,-0.0011545354341165454,0.004552376344095,-0.005706911778211546,-4.239969136581658,0.0041541017020741465,True
merge_errors,0.5%,out_degree_variance,secondary_emergent,-0.0023076838010354975,0.00912832136098628,-0.011436005162021779,-4.224921211830366,0.004206549734849086,True
merge_errors,0.5%,total_degree_max,secondary_emergent,-0.003920328801770471,-0.0009906207187268998,-0.002929708083043571,-1.6703401153906123,0.08605441186038394,False
merge_errors,0.5%,total_degree_mean,primary_imposed,-0.0004436238394013711,0.00074407011490188,-0.001187693954303251,-5.651119838429297,,False
merge_errors,0.5%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,0.5%,total_degree_std,secondary_emergent,-0.0013832222533302733,0.00583930692672898,-0.007222529180059253,-3.240583332316075,0.011597910702807059,True
merge_errors,0.5%,total_degree_variance,secondary_emergent,-0.00276443543167092,0.011720563484194379,-0.0144849989158653,-3.2246255007513858,0.011787550187025736,True
merge_errors,0.5%,reciprocity,secondary_emergent,0.0011366019024014072,0.03767503361168556,-0.036538431709284155,-5.717230096107376,0.0015845240709474653,True
merge_errors,1.0%,density,primary_imposed,0.002958521612542521,0.0031969578277167,-0.0002384362151741791,-0.6702328875370887,,False
merge_errors,1.0%,edge_count,secondary_emergent,-0.00448035720954106,-0.00019779255290484,-0.00428256465663622,-12.12781694216412,9.923000028819847e-05,True
merge_errors,1.0%,node_count,secondary_emergent,-0.0037153580771126364,-0.0016933944977316003,-0.002021963579381036,-100.0,0.0,True
merge_errors,1.0%,total_synapses,secondary_emergent,-5.4091884205161327e-05,-5.09419722541152e-07,-5.3582464482620175e-05,-3.572991797592153,0.008759264848108256,True
merge_errors,1.0%,weight_max,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,weight_mean,secondary_emergent,0.0044463854093979285,0.00019732307196825997,0.004249062337429669,12.017247066207105,0.0001024679275071582,True
merge_errors,1.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,weight_std,secondary_emergent,0.006916908034018338,0.0001871681207084,0.006729739913309938,11.465181582925414,0.0001256589925999608,True
merge_errors,1.0%,weight_variance,secondary_emergent,0.013882210025056801,0.00037437219075264007,0.01350783783430416,11.42697771326917,0.00012690061172868268,True
merge_errors,1.0%,scc_count,secondary_emergent,-0.0003488689016080676,-1.17813383600377e-05,-0.00033708756324802994,-5.021104894398395,0.001371777785893327,True
merge_errors,1.0%,scc_max_size,secondary_emergent,-0.004167712779312076,-0.0018954327008146002,-0.002272280078497476,-206.75258496413193,7.995271577017797e-10,True
merge_errors,1.0%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,wcc_max_size,secondary_emergent,-0.0038193722718769486,-0.0017407344860286,-0.0020786377858483486,-100.0,0.0,True
merge_errors,1.0%,in_degree_max,secondary_emergent,-0.006670915657531336,-0.0020395156150413802,-0.004631400042489956,-2.4177490471727343,0.029028059109845187,True
merge_errors,1.0%,in_degree_mean,secondary_emergent,-0.0007678519774749449,0.0014981388849713202,-0.0022659908624462653,-6.393288125559489,0.0010346470731208712,True
merge_errors,1.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,in_degree_std,secondary_emergent,-0.0033107319660533956,0.0102535491307175,-0.013564281096770896,-5.212641181722778,0.0015595972554613207,True
merge_errors,1.0%,in_degree_variance,secondary_emergent,-0.006610030624041284,0.02062259539511856,-0.027232626019159843,-5.171483619948074,0.0016203902599169965,True
merge_errors,1.0%,out_degree_max,secondary_emergent,-0.006817231283981598,-0.00196570472605598,-0.004851526557925617,-2.219105265489467,0.03139958178396567,True
merge_errors,1.0%,out_degree_mean,secondary_emergent,-0.0007678519774749449,0.0014981388849713202,-0.0022659908624462653,-6.393288125559489,0.0010346470731208712,True
merge_errors,1.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,out_degree_std,secondary_emergent,-0.0022537168818500784,0.00837273753517806,-0.010626454417028138,-8.691680678982909,8.970056027047881e-05,True
merge_errors,1.0%,out_degree_variance,secondary_emergent,-0.00450208449955674,0.016817699383574757,-0.021319783883131497,-8.652349275076904,9.416481213081468e-05,True
merge_errors,1.0%,total_degree_max,secondary_emergent,-0.006744651701970704,-0.00200231847402248,-0.004742333227948224,-2.357831326780143,0.02990621340438204,True
merge_errors,1.0%,total_degree_mean,primary_imposed,-0.000767851977474973,0.0014981388849713202,-0.002265990862446293,-6.393288125560107,,False
merge_errors,1.0%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,1.0%,total_degree_std,secondary_emergent,-0.0027160338062981572,0.01055121562997548,-0.013267249436273637,-6.211323069346764,0.0007619814754426869,True
merge_errors,1.0%,total_degree_variance,secondary_emergent,-0.005424340952810767,0.0212207094343094,-0.026645050387120166,-6.165365419373555,0.0007947852414939657,True
merge_errors,1.0%,reciprocity,secondary_emergent,0.002071091098743602,0.0732075936279549,-0.07113650252921129,-11.35197955391178,0.00012102397951821255,True
merge_errors,2.0%,density,primary_imposed,0.00603113734394967,0.00642235348695354,-0.0003912161430038707,-0.7311654006742968,,False
merge_errors,2.0%,edge_count,secondary_emergent,-0.00886442463344343,-0.0003832042744444,-0.008481220358999031,-16.0886090085806,3.422050406238414e-05,True
merge_errors,2.0%,node_count,secondary_emergent,-0.007430716154225273,-0.0033867889954632005,-0.004043927158762072,-100.0,0.0,True
merge_errors,2.0%,total_synapses,secondary_emergent,-8.942863229209922e-05,-1.0612910886273998e-06,-8.836734120347182e-05,-6.665125824655037,0.0009177340750174501,True
merge_errors,2.0%,weight_max,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,weight_mean,secondary_emergent,0.00885393216409457,0.00038229165018545993,0.00847164051390911,15.757652000760467,3.708754023745247e-05,True
merge_errors,2.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,weight_std,secondary_emergent,0.013298662149298743,0.00033466408956098003,0.012963998059737762,39.44081429603358,1.1627000003088304e-06,True
merge_errors,2.0%,weight_variance,secondary_emergent,0.026774350033322247,0.0006694417240457,0.026104908309276545,39.18755690437681,1.1933677468660727e-06,True
merge_errors,2.0%,scc_count,secondary_emergent,-0.0007522485690923958,-3.53440150800977e-05,-0.000716904554012298,-6.963385558686181,0.00019889402987917406,True
merge_errors,2.0%,scc_max_size,secondary_emergent,-0.008329686883540762,-0.0037894498432268996,-0.004540237040313862,-264.19407721953985,1.1628677608725769e-10,True
merge_errors,2.0%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,wcc_max_size,secondary_emergent,-0.007638744543753897,-0.0034814689720573,-0.004157275571696597,-100.0,0.0,True
merge_errors,2.0%,in_degree_max,secondary_emergent,-0.011854684512428298,-0.0038665816868493205,-0.007988102825578977,-3.1420734711849327,0.00894541367930243,True
merge_errors,2.0%,in_degree_mean,secondary_emergent,-0.0014444417156081872,0.0030137917979145,-0.004458233513522687,-8.394452280336427,0.00038076058545118163,True
merge_errors,2.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,in_degree_std,secondary_emergent,-0.0062979545770040736,0.019245870954428416,-0.02554382553143249,-7.386640110472577,0.00041570285911220455,True
merge_errors,2.0%,in_degree_variance,secondary_emergent,-0.012555462601649034,0.03888049679400814,-0.05143595939565717,-7.300075073561864,0.0004440264203055846,True
merge_errors,2.0%,out_degree_max,secondary_emergent,-0.012714345462149728,-0.0047260560434964,-0.007988289418653328,-4.101366891005986,0.0013544985379733312,True
merge_errors,2.0%,out_degree_mean,secondary_emergent,-0.0014444417156081872,0.0030137917979145,-0.004458233513522687,-8.394452280336427,0.00038076058545118163,True
merge_errors,2.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,out_degree_std,secondary_emergent,-0.004347437992569126,0.01495745206637238,-0.019304890058941506,-9.019637854080301,7.523906224046673e-05,True
merge_errors,2.0%,out_degree_variance,secondary_emergent,-0.008675144977233524,0.03014512824965822,-0.038820273226891744,-8.950909944501841,8.184352718249623e-05,True
merge_errors,2.0%,total_degree_max,secondary_emergent,-0.012287912319527873,-0.00429971546000628,-0.007988196859521592,-3.645874412448647,0.004462633610273647,True
merge_errors,2.0%,total_degree_mean,primary_imposed,-0.001444441715608159,0.0030137917979145,-0.004458233513522659,-8.394452280336276,,False
merge_errors,2.0%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,2.0%,total_degree_std,secondary_emergent,-0.0051975954619640705,0.01927085942146164,-0.02446845488342571,-7.781021706844374,0.00030628749477897813,True
merge_errors,2.0%,total_degree_variance,secondary_emergent,-0.010367386757820571,0.03892811764141545,-0.049295504399236016,-7.695561646910459,0.0003279719197003162,True
merge_errors,2.0%,reciprocity,secondary_emergent,0.004292887755254324,0.14098924686512904,-0.1366963591098747,-12.94591626309018,7.934459708087277e-05,True
merge_errors,3.0%,density,primary_imposed,0.008697719564929115,0.009676573985198219,-0.0009788544202691037,-1.3031440405364327,,False
merge_errors,3.0%,edge_count,secondary_emergent,-0.013663074471201913,-0.00055608479014862,-0.013106989681053293,-17.844267952181138,2.4690077698243583e-05,True
merge_errors,3.0%,node_count,secondary_emergent,-0.011146074231337908,-0.0050801834931948,-0.006065890738143107,-100.0,0.0,True
merge_errors,3.0%,total_synapses,secondary_emergent,-0.00017442531299809044,-1.4773171953693407e-06,-0.0001729479958027211,-8.278176322781452,0.0004192487046878181,True
merge_errors,3.0%,weight_max,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,weight_mean,secondary_emergent,0.013676385065502936,0.00055491841593098,0.013121466649571955,17.58201044748681,2.5850670612421857e-05,True
merge_errors,3.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,weight_std,secondary_emergent,0.0241906760912025,0.00047838930000497997,0.023712286791197523,16.57809530806512,3.330079533231016e-05,True
merge_errors,3.0%,weight_variance,secondary_emergent,0.048969812203807125,0.00095700963351202,0.0480128025702951,16.380638980460148,3.422050406238414e-05,True
merge_errors,3.0%,scc_count,secondary_emergent,-0.0011556282365767238,-3.53440150800977e-05,-0.0011202842214966262,-7.871284233779536,0.00023605164607496082,True
merge_errors,3.0%,scc_max_size,secondary_emergent,-0.012493095656540295,-0.0056862981024439,-0.006806797554096395,-288.88317124769316,2.683125955563605e-10,True
merge_errors,3.0%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,wcc_max_size,secondary_emergent,-0.011458116815630847,-0.0052222034580859,-0.006235913357544947,-100.0,0.0,True
merge_errors,3.0%,in_degree_max,secondary_emergent,-0.019417888251540262,-0.0060760569364775195,-0.013341831315062742,-2.84194901004781,0.016309314249272556,True
merge_errors,3.0%,in_degree_mean,secondary_emergent,-0.002545371135486535,0.0045471993099206,-0.007092570445407134,-9.54857941001293,0.00024322141743458522,True
merge_errors,3.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,in_degree_std,secondary_emergent,-0.009765086838641655,0.02658455702416388,-0.036349643862805536,-8.900757725733316,0.00022676904756422083,True
merge_errors,3.0%,in_degree_variance,secondary_emergent,-0.019433989245409688,0.053901710156508374,-0.07333569940191806,-8.742792244584162,0.00024622447469543256,True
merge_errors,3.0%,out_degree_max,secondary_emergent,-0.02028439983270598,-0.00723546633207856,-0.013048933500627418,-2.8529161282418873,0.013414935091462828,True
merge_errors,3.0%,out_degree_mean,secondary_emergent,-0.002545371135486535,0.0045471993099206,-0.007092570445407134,-9.54857941001293,0.00024322141743458522,True
merge_errors,3.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,out_degree_std,secondary_emergent,-0.006894695223758967,0.02051556677604218,-0.02741026199980115,-11.471022633925733,2.4790305664063303e-05,True
merge_errors,3.0%,out_degree_variance,secondary_emergent,-0.013740806051088943,0.04146011016335028,-0.05520091621443922,-11.345906982048863,2.8159558350797075e-05,True
merge_errors,3.0%,total_degree_max,secondary_emergent,-0.019854568447676257,-0.0066603435556960204,-0.013194224891980237,-2.8884831077929807,0.015196455267569036,True
merge_errors,3.0%,total_degree_mean,primary_imposed,-0.0025453711354864786,0.0045471993099206,-0.007092570445407079,-9.54857941001306,,False
merge_errors,3.0%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,3.0%,total_degree_std,secondary_emergent,-0.008218448241736648,0.026389026338923344,-0.03460747458065999,-9.641193334070882,0.00014059332736539792,True
merge_errors,3.0%,total_degree_variance,secondary_emergent,-0.016368471773845938,0.05349416727703016,-0.0698626390508761,-9.48489227629646,0.00015499855389302272,True
merge_errors,3.0%,reciprocity,secondary_emergent,0.003844867712538915,0.20336411731848955,-0.19951924960595063,-15.836191868265619,3.823848806239382e-05,True
merge_errors,5.0%,density,primary_imposed,0.012659218556503945,0.016168540727388502,-0.003509322170884557,-3.9354068509895654,,False
merge_errors,5.0%,edge_count,secondary_emergent,-0.024615348371281588,-0.0009664065940207199,-0.023648941777260866,-27.53191798880519,4.897453701329441e-06,True
merge_errors,5.0%,node_count,secondary_emergent,-0.01857679038556318,-0.008466972488658,-0.010109817896905182,-100.0,0.0,True
merge_errors,5.0%,total_synapses,secondary_emergent,-0.0003310039550498225,-2.581059927541837e-06,-0.00032842289512228064,-14.381131813460245,5.5451993938304845e-05,True
merge_errors,5.0%,weight_max,secondary_emergent,0.001095290251916758,0.0,0.001095290251916758,0.632455532033676,0.5285027141634541,False
merge_errors,5.0%,weight_mean,secondary_emergent,0.02489846749594254,0.00096476183281092,0.023933705663131622,26.463271882568776,5.665400309397337e-06,True
merge_errors,5.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,weight_std,secondary_emergent,0.05059919119500461,0.0008155833810678999,0.04978360781393671,32.34763278339293,2.8465541336774366e-06,True
merge_errors,5.0%,weight_variance,secondary_emergent,0.10376244569271813,0.00163183651036126,0.10213060918235686,31.554513733838586,3.0864924427036573e-06,True
merge_errors,5.0%,scc_count,secondary_emergent,-0.0018860724993186155,-0.00011781338360033541,-0.0017682591157182801,-7.929852383041445,0.0003358798425295304,True
merge_errors,5.0%,scc_max_size,secondary_emergent,-0.020831390552706143,-0.009470085712061201,-0.011361304840644942,-330.344898391659,2.8436584476950806e-10,True
merge_errors,5.0%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,wcc_max_size,secondary_emergent,-0.019096861359384744,-0.0087036724301432,-0.010393188929241544,-100.0,0.0,True
merge_errors,5.0%,in_degree_max,secondary_emergent,-0.032249840662842574,-0.00973018908009344,-0.022519651582749135,-4.526237566796153,0.003092629326450844,True
merge_errors,5.0%,in_degree_mean,secondary_emergent,-0.006152858345474387,0.007564615284135261,-0.013717473629609647,-15.673640611758275,3.83638509214034e-05,True
merge_errors,5.0%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,in_degree_std,secondary_emergent,-0.018173640215450343,0.04422087020473923,-0.06239451042018957,-16.624189954201263,2.107455038685239e-05,True
merge_errors,5.0%,in_degree_variance,secondary_emergent,-0.03601633356190216,0.09041909895117875,-0.12643543251308093,-16.15297001271736,2.4594996630962564e-05,True
merge_errors,5.0%,out_degree_max,secondary_emergent,-0.032956921790046,0.12438310330405689,-0.1573400250941029,-2.9430957635740103,0.016178767997989438,True
merge_errors,5.0%,out_degree_mean,secondary_emergent,-0.006152858345474387,0.007564615284135261,-0.013717473629609647,-15.673640611758275,3.83638509214034e-05,True
merge_errors,5.0%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,out_degree_std,secondary_emergent,-0.012596237197820031,0.041517232646468,-0.054113469844288026,-10.655339373370298,0.00010831184257675857,True
merge_errors,5.0%,out_degree_variance,secondary_emergent,-0.025032433149165024,0.08479803620575929,-0.10983046935492431,-10.378342910915926,0.0001256589925999608,True
merge_errors,5.0%,total_degree_max,secondary_emergent,-0.03260617557171462,-0.01001159237011274,-0.022594583201601882,-4.492922851742196,0.003171432100895295,True
merge_errors,5.0%,total_degree_mean,primary_imposed,-0.006152858345474387,0.007564615284135261,-0.013717473629609647,-15.673640611758275,,False
merge_errors,5.0%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,5.0%,total_degree_std,secondary_emergent,-0.015165199018749626,0.047776095034356404,-0.06294129405310603,-13.55604541171598,4.58322571599685e-05,True
merge_errors,5.0%,total_degree_variance,secondary_emergent,-0.03009947320105454,0.09786829629911514,-0.1279677695001697,-13.140202800976772,5.481385330043486e-05,True
merge_errors,5.0%,reciprocity,secondary_emergent,0.002414654964246715,0.3503178049658576,-0.34790315000161093,-23.622009773371087,8.63494830706679e-06,True
merge_errors,7.5%,density,primary_imposed,0.016440917864390094,0.024518240301746003,-0.00807732243735591,-10.740221047535659,,False
merge_errors,7.5%,edge_count,secondary_emergent,-0.03942913841193031,-0.0013402876513236798,-0.038088850760606634,-53.58833572154427,4.446551559119947e-07,True
merge_errors,7.5%,node_count,secondary_emergent,-0.027871504214530336,-0.012700458732986999,-0.015171045481543338,-100.0,0.0,True
merge_errors,7.5%,total_synapses,secondary_emergent,-0.0004696934745116512,-3.1244409649190655e-06,-0.00046656903354673214,-21.729625672353365,1.2477405202812412e-05,True
merge_errors,7.5%,weight_max,secondary_emergent,0.0017524644030668126,0.0,0.0017524644030668126,0.9828721869343218,0.2874514055307439,False
merge_errors,7.5%,weight_mean,secondary_emergent,0.04055955140694225,0.0013389594328282,0.03922059197411405,50.668238936375715,5.466512500557415e-07,True
merge_errors,7.5%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,weight_std,secondary_emergent,0.07973269959636045,0.0011274581637082802,0.07860524143265217,130.09231633538445,1.7900770184214693e-08,True
merge_errors,7.5%,weight_variance,secondary_emergent,0.16582328491654277,0.0022561892941352,0.16356709562240757,125.33226930210704,2.0715070034754625e-08,True
merge_errors,7.5%,scc_count,secondary_emergent,-0.0030853093485963476,-0.00018850141376054,-0.0028968079348358077,-12.266567536882949,2.3707563706355352e-05,True
merge_errors,7.5%,scc_max_size,secondary_emergent,-0.031218392453642267,-0.014203713009689459,-0.01701467944395281,-455.99178203410924,1.8441481135903582e-11,True
merge_errors,7.5%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,wcc_max_size,secondary_emergent,-0.028651787570151736,-0.0130555086452149,-0.015596278924936837,-100.0,0.0,True
merge_errors,7.5%,in_degree_max,secondary_emergent,-0.05039303165498195,-0.014574038665816802,-0.035818992989165147,-4.359049226658019,0.003867635187980466,True
merge_errors,7.5%,in_degree_mean,secondary_emergent,-0.011888998468316278,0.011506306451925059,-0.023395304920241337,-31.99912120107597,2.8925258956678654e-06,True
merge_errors,7.5%,in_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,in_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,in_degree_std,secondary_emergent,-0.02985905566097769,0.05558502870070936,-0.08544408436168704,-38.41030846198555,3.1614696624646895e-07,True
merge_errors,7.5%,in_degree_variance,secondary_emergent,-0.05882599407545377,0.11426711628139578,-0.17309311035684954,-37.115988569358116,4.509968809259156e-07,True
merge_errors,7.5%,out_degree_max,secondary_emergent,-0.053032204098703475,0.07720618987871182,-0.1302383939774153,-2.1489089211943027,0.043748588511213125,True
merge_errors,7.5%,out_degree_mean,secondary_emergent,-0.011888998468316278,0.011506306451925059,-0.023395304920241337,-31.99912120107597,2.8925258956678654e-06,True
merge_errors,7.5%,out_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,out_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,out_degree_std,secondary_emergent,-0.019488361110090724,0.04834180690676368,-0.0678301680168544,-19.38246640864294,9.853789157228599e-06,True
merge_errors,7.5%,out_degree_variance,secondary_emergent,-0.038596194070373985,0.0990394072867014,-0.13763560135707537,-18.78815442346753,1.2132645183254399e-05,True
merge_errors,7.5%,total_degree_max,secondary_emergent,-0.051723047739487826,-0.01441669301296232,-0.037306354726525506,-4.584872987609137,0.0033736444295339838,True
merge_errors,7.5%,total_degree_mean,primary_imposed,-0.011888998468316248,0.011506306451925059,-0.023395304920241305,-31.999121201077145,,False
merge_errors,7.5%,total_degree_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,total_degree_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,7.5%,total_degree_std,secondary_emergent,-0.024141170289654967,0.057795101568725915,-0.08193627185838089,-32.01479716551884,1.0196769261069986e-06,True
merge_errors,7.5%,total_degree_variance,secondary_emergent,-0.04769901393426793,0.11894042659211476,-0.1666394405263827,-30.856186167792085,1.3819168283078955e-06,True
merge_errors,7.5%,reciprocity,secondary_emergent,0.0017826204037992457,0.48420043772745525,-0.482417817323656,-52.48778562688506,4.884513293013957e-07,True
merge_errors,10.0%,density,primary_imposed,0.017839081269797535,0.03293901569319314,-0.015099934423395602,-19.116982547018605,,False
merge_errors,10.0%,edge_count,secondary_emergent,-0.056401253220833183,-0.0017483538381454,-0.05465289938268778,-74.62452400052717,1.2748149720504447e-07,True
merge_errors,10.0%,node_count,secondary_emergent,-0.037159899407311923,-0.016933944977316,-0.020225954429995925,-100.0,0.0,True
merge_errors,10.0%,total_synapses,secondary_emergent,-0.0006077122580054672,-4.567796845452329e-06,-0.0006031444611600149,-18.85058106714057,2.1163555662812784e-05,True
merge_errors,10.0%,weight_max,secondary_emergent,0.12157721796276014,0.0,0.12157721796276014,3.5825095952418615,0.008706595627970567,True
merge_errors,10.0%,weight_mean,secondary_emergent,0.05912948048853121,0.0017468435114660597,0.057382636977065145,69.54044327053847,1.6964082994100052e-07,True
merge_errors,10.0%,weight_median,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,10.0%,weight_min,secondary_emergent,0.0,0.0,0.0,0.0,,False
merge_errors,10.0%,weight_std,secondary_emergent,0.12642970018308441,0.0014385650959851599,0.12499113508709926,33.99244345099564,2.4108493467989726e-06,True
merge_errors,10.0%,weight_variance,secondary_emergent,0.2688655014863853,0.00287920047470984,0.2659863010116755,32.11526836674011,2.9622819097920765e-06,True
merge_errors,10.0%,scc_count,secondary_emergent,-0.004273644044698828,-0.00018850141376054,-0.004085142630938288,-15.620206553650316,1.1000753133023768e-05,True
merge_errors,10.0%,scc_max_size,secondary_emergent,-0.04158387432301568,-0.018945833657732104,-0.022638040665283573,-538.7926301762598,1.6861215987967687e-11,True
merge_errors,10.0%,wcc_count,secondary_emergent,0.0,0.0,0.0,0.0,,False
