rate,analysis,metric,metric_type,baseline_mean,mean,std,ci_lower,ci_upper,preservation_pct,change_pct
20,basic_structure,node_count,preservation,158262.0,158262.0,0.0,158262.0,158262.0,100.0,+0.0000%
20,basic_structure,edge_count,preservation,3990039.0,4788047.0,0.0,4788047.0,4788047.0,83.3333,+20.0000%
20,basic_structure,total_synapses,preservation,23556214.0,25917579.0,1557.398632335344,25916213.879909694,25918944.120090306,90.8889,+10.0244%
20,basic_structure,weight_mean,similarity,5.903755326702321,5.412975060604042,0.0003252680335707302,5.4126899506019255,5.413260170606159,,-8.3130%
20,basic_structure,weight_median,similarity,4.0,3.0,0.0,3.0,3.0,,-25.0000%
20,basic_structure,weight_variance,similarity,89.45748753848277,76.00872176829245,0.0016325648596952395,76.00729076209889,76.010152774486,,-15.0337%
20,basic_structure,weight_std,similarity,9.45819684392764,8.71829810004679,9.362829442434082e-05,8.718216031228257,8.718380168865322,,-7.8228%
20,basic_structure,weight_max,similarity,913.0,913.0,0.0,913.0,913.0,,+0.0000%
20,basic_structure,weight_min,similarity,1.0,1.0,0.0,1.0,1.0,,+0.0000%
20,basic_structure,density,preservation,0.00015930396501487044,0.0001911647660029276,0.0,0.0001911647660029276,0.0001911647660029276,83.3333,+20.0000%
20,degree_distribution,in_degree_mean,similarity,25.21160480721841,30.253927032389328,0.0,30.253927032389328,30.253927032389328,,+20.0000%
20,degree_distribution,in_degree_median,similarity,9.0,11.0,0.0,11.0,11.0,,+22.2222%
20,degree_distribution,in_degree_variance,similarity,3727.29660036276,4150.890864732844,0.8696342336586372,4150.128596718132,4151.653132747557,,+11.3647%
20,degree_distribution,in_degree_std,similarity,61.05158966286431,64.427407431116,0.006748872483839787,64.42149178355902,64.43332307867297,,+5.5295%
20,degree_distribution,in_degree_max,similarity,4707.0,4707.0,0.0,4707.0,4707.0,,+0.0000%
20,degree_distribution,in_degree_min,similarity,0.0,0.0,0.0,0.0,0.0,,—
20,degree_distribution,out_degree_mean,similarity,25.21160480721841,30.253927032389328,0.0,30.253927032389328,30.253927032389328,,+20.0000%
20,degree_distribution,out_degree_median,similarity,11.0,12.0,0.0,12.0,12.0,,+9.0909%
20,degree_distribution,out_degree_variance,similarity,3364.863849607683,3867.4020499826192,1.0535929908181805,3866.478535007769,3868.3255649574694,,+14.9349%
20,degree_distribution,out_degree_std,similarity,58.007446501356036,62.188439380523256,0.008470360260854537,62.18101478239908,62.19586397864743,,+7.2077%
20,degree_distribution,out_degree_max,similarity,4782.0,4782.0,0.0,4782.0,4782.0,,+0.0000%
20,degree_distribution,out_degree_min,similarity,0.0,0.0,0.0,0.0,0.0,,—
20,degree_distribution,total_degree_mean,similarity,50.42320961443682,60.507854064778655,0.0,60.507854064778655,60.507854064778655,,+20.0000%
20,degree_distribution,total_degree_median,similarity,21.0,25.0,0.0,25.0,25.0,,+19.0476%
20,degree_distribution,total_degree_variance,similarity,12481.215315530224,13949.833914252298,2.300891136016184,13947.817094248627,13951.85073425597,,+11.7666%
20,degree_distribution,total_degree_std,similarity,111.71935962728317,118.10941468975454,0.009740116335415234,118.10087710135852,118.11795227815057,,+5.7197%
20,degree_distribution,total_degree_max,similarity,9489.0,9489.0,0.0,9489.0,9489.0,,+0.0000%
20,degree_distribution,total_degree_min,similarity,0.0,0.0,0.0,0.0,0.0,,—
20,assortativity,degree_assortativity,similarity,-0.046430186922204346,-0.03154346311858806,4.053199232357823e-05,-0.03157899097630687,-0.031507935260869244,,+32.0626%
20,connected_components,wcc_count,change,4306.0,4306.0,0.0,4306.0,4306.0,,+0.0000%
20,connected_components,wcc_max_size,preservation,153952.0,153952.0,0.0,153952.0,153952.0,100.0,+0.0000%
20,connected_components,scc_count,change,18345.0,17946.2,7.694153624668539,17939.45577699064,17952.944223009363,,-2.1739%
20,connected_components,scc_max_size,preservation,139405.0,139956.8,9.471008394041261,139948.49829511484,139965.10170488514,99.6057,+0.3958%
20,reciprocity,reciprocity,preservation,0.12993908079595212,0.1391455848282191,0.00012062199150833232,0.13903985499096222,0.13925131466547597,93.3835,+7.0852%
